Wall time,Step,Value
1649591304.512155,0,0.01695381850004196
1649591323.779053,1,0.00035183283034712076
1649591343.473323,2,0.0002467092126607895
1649591363.105327,3,0.0002024308341788128
1649591382.458611,4,0.00016373216931242496
1649591402.019894,5,0.00012833604705519974
1649591421.697517,6,9.60930046858266e-05
1649591440.996709,7,7.977541099535301e-05
1649591460.409766,8,6.445528561016545e-05
1649591479.78451,9,5.812274685013108e-05
1649591499.453355,10,5.2147624955978245e-05
1649591518.844597,11,4.2062674765475094e-05
1649591537.936916,12,4.764927507494576e-05
1649591556.773678,13,3.821129575953819e-05
1649591576.352036,14,3.4188378776889294e-05
1649591595.954084,15,3.385814852663316e-05
1649591615.271084,16,3.2936026400420815e-05
1649591634.776932,17,3.144342917948961e-05
1649591654.351577,18,2.832742757163942e-05
1649591673.957388,19,2.8879259843961336e-05
1649591693.584858,20,2.6994646759703755e-05
1649591713.410651,21,2.482089439581614e-05
1649591732.732738,22,2.7323063477524556e-05
1649591751.727624,23,2.4029415726545267e-05
1649591771.136428,24,2.00076920009451e-05
1649591790.312685,25,2.3180446078185923e-05
1649591809.927533,26,2.2989461285760626e-05
1649591829.17746,27,1.948758654179983e-05
1649591848.629234,28,1.962916758202482e-05
1649591867.814747,29,1.9053723008255474e-05
1649591887.120053,30,2.0899942683172412e-05
1649591906.641484,31,1.7028967704391107e-05
1649591926.378027,32,1.7439795556128956e-05
1649591946.17838,33,1.763910404406488e-05
1649591965.70646,34,1.7080772522604093e-05
1649591985.341944,35,1.672719190537464e-05
1649592005.072887,36,1.5496772903134115e-05
1649592024.703713,37,1.637283457966987e-05
1649592043.950851,38,1.5560228348476812e-05
1649592063.67412,39,1.417639487044653e-05
1649592083.281278,40,1.5180877198872622e-05
1649592102.716983,41,1.4250304957386106e-05
1649592123.449437,42,1.4837371054454707e-05
1649592143.628828,43,1.3794369806419127e-05
1649592163.876218,44,1.4200964869814925e-05
1649592183.608298,45,1.3366824532567989e-05
1649592203.184292,46,1.4091747289057821e-05
1649592222.568977,47,1.2165762200311292e-05
1649592241.887204,48,1.3769194993074052e-05
1649592261.088837,49,1.3434653737931512e-05
1649592280.346538,50,1.2166321539552882e-05
1649592299.610689,51,1.3114154171489645e-05
1649592319.194946,52,1.2359114407445304e-05
1649592338.848226,53,1.140512540587224e-05
1649592358.315439,54,1.2156951925135218e-05
1649592377.764062,55,1.103558224713197e-05
1649592397.155101,56,1.0456124982738402e-05
1649592416.639747,57,1.1362751138221938e-05
1649592435.950878,58,1.1008561159542296e-05
1649592455.780057,59,1.0692770956666209e-05
1649592475.304839,60,1.0374083103670273e-05
1649592494.345763,61,9.978589332604315e-06
1649592513.978343,62,1.1448746590758674e-05
1649592533.695209,63,1.0719551937654614e-05
1649592552.821446,64,9.400146154803224e-06
1649592571.865153,65,1.0968599781335797e-05
1649592590.996025,66,9.605681952962186e-06
1649592610.731685,67,8.787045771896373e-06
1649592630.121701,68,9.398996553500183e-06
1649592649.402272,69,9.089601917366963e-06
1649592669.18517,70,9.58290729613509e-06
1649592688.593035,71,9.901831617753487e-06
1649592708.223975,72,9.866584150586277e-06
1649592727.065447,73,9.566098015056923e-06
1649592746.619185,74,7.834109055693261e-06
1649592765.98893,75,9.431268154003192e-06
1649592785.221769,76,9.278900506615173e-06
1649592804.724167,77,8.070112016866915e-06
1649592824.406551,78,7.81910875957692e-06
1649592844.113577,79,9.266193046642002e-06
1649592863.868834,80,8.619403160992078e-06
1649592883.519061,81,8.551669452572241e-06
1649592903.169695,82,8.728602551855147e-06
1649592922.964524,83,8.055793841776904e-06
1649592942.449552,84,8.58255589264445e-06
1649592962.088829,85,8.047745723160915e-06
1649592981.87334,86,7.888410436862614e-06
1649593001.83731,87,7.88084162195446e-06
1649593020.692535,88,7.334021574934013e-06
1649593039.550502,89,7.299617209355347e-06
1649593058.88331,90,7.732845006103162e-06
1649593078.407136,91,8.044555215747096e-06
1649593097.547309,92,6.376378223649226e-06
1649593116.963127,93,7.875069059082307e-06
1649593136.039253,94,7.600687240483239e-06
1649593155.52488,95,6.47310980639304e-06
1649593174.806735,96,7.879529221099801e-06
1649593194.456561,97,6.748329724359792e-06
1649593213.598191,98,7.335319423873443e-06
1649593232.858491,99,6.112166829552734e-06
1649593252.663736,100,7.959246431710199e-06
1649593272.220171,101,5.953022082394455e-06
1649593291.521591,102,6.254018899198854e-06
1649593311.026997,103,7.917576112959068e-06
1649593330.88501,104,6.661678980890429e-06
1649593350.27102,105,6.586809377040481e-06
1649593369.605349,106,7.160421318985755e-06
1649593389.002249,107,5.855290510226041e-06
1649593408.242762,108,6.588785709027434e-06
1649593427.640896,109,6.29866235613008e-06
1649593447.267689,110,6.114463758422062e-06
1649593466.539554,111,6.524653144879267e-06
1649593485.674639,112,5.696800144505687e-06
1649593505.353901,113,7.052183718769811e-06
1649593524.989075,114,5.898737072129734e-06
1649593544.479151,115,5.325122856447706e-06
1649593564.012842,116,7.4110917012149e-06
1649593583.985729,117,5.88230932407896e-06
1649593604.167373,118,6.049337116564857e-06
1649593624.244208,119,7.223740340123186e-06
1649593644.500444,120,5.398361281550024e-06
1649593664.450955,121,5.77939817958395e-06
1649593684.242312,122,6.0646707424893975e-06
1649593704.068869,123,6.460417353082448e-06
1649593724.053475,124,5.037047685618745e-06
1649593744.089122,125,5.915615929552587e-06
1649593764.209593,126,6.114317784522427e-06
1649593784.402312,127,5.972977760393405e-06
1649593804.933582,128,6.474851943494286e-06
1649593825.110536,129,5.365301603887929e-06
1649593845.239014,130,5.761793545389082e-06
1649593865.051615,131,4.5383403630694374e-06
1649593885.155866,132,5.644010343530681e-06
1649593905.532108,133,5.9038775361841545e-06
1649593925.264251,134,4.8367282943218015e-06
1649593944.647669,135,4.957238161296118e-06
1649593964.389486,136,4.966950200469e-06
1649593983.64669,137,5.557462827709969e-06
1649594003.248393,138,5.110565780341858e-06
1649594022.554905,139,5.780558694823412e-06
1649594041.959036,140,4.702233127318323e-06
1649594061.564586,141,5.511260496859904e-06
1649594081.101876,142,4.558641194307711e-06
1649594100.681916,143,5.6254675655509345e-06
1649594120.209486,144,4.483289103518473e-06
1649594139.767944,145,5.520439572137548e-06
1649594159.562675,146,5.475965735968202e-06
1649594179.259692,147,5.515595148608554e-06
1649594198.580503,148,4.749771505885292e-06
1649594217.867201,149,4.4732460082741454e-06
1649594237.261832,150,4.621015705197351e-06
1649594256.737237,151,5.540241545531899e-06
1649594275.667258,152,4.255847215972608e-06
1649594294.862974,153,4.848257503908826e-06
1649594314.451946,154,4.487659680307843e-06
1649594334.319703,155,4.986167823517462e-06
1649594353.926863,156,4.685638486989774e-06
1649594373.327313,157,4.658831585402368e-06
